Customer_ID,Age,Gender,Item_Purchased,Category,Purchase _Amount_USD,Location,Size,Color,Season,Review_Ratio,Subscription_Status,Discount_Applied,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Age_Bracket,Spending_Tier,Frequency_Tier
2718,18,Female,Sunglasses,Accessories,62,Nebraska,Extra Large,Beige,Winter,4.3,No,No,19,Credit Card,Every 3 Months,Young Adults,High Spender,Occasional Customer
2719,22,Female,Shorts,Clothing,90,Virginia,Medium,Peach,Winter,4.9,No,No,10,Venmo,Bi-Weekly,Young Adults,Premium Spender,Frequent Customer
2720,69,Female,Hoodie,Clothing,82,Louisiana,Small,Peach,Fall,4.2,No,No,4,Bank Transfer,Monthly,Seniors,Premium Spender,Regular Customer
2721,55,Female,Scarf,Accessories,52,Maryland,Medium,Peach,Spring,2.8,No,No,45,Bank Transfer,Quarterly,Pre-Senior Adults,Moderate Spender,Occasional Customer
2722,19,Female,Sandals,Footwear,70,Minnesota,Small,Teal,Spring,4.9,No,No,17,PayPal,Fortnightly,Young Adults,High Spender,Frequent Customer
2723,23,Female,Hat,Accessories,83,Maine,Medium,Green,Spring,2.8,No,No,22,PayPal,Fortnightly,Young Adults,Premium Spender,Frequent Customer
2724,54,Female,Shoes,Footwear,49,Texas,Extra Large,Brown,Summer,2.9,No,No,3,PayPal,Every 3 Months,Mature Adults,Moderate Spender,Occasional Customer
2725,52,Female,Sneakers,Footwear,91,Missouri,Medium,Brown,Spring,2.5,No,No,11,Debit Card,Fortnightly,Mature Adults,Premium Spender,Frequent Customer
2726,64,Female,Backpack,Accessories,99,Mississippi,Small,Violet,Summer,2.7,No,No,4,Debit Card,Annually,Pre-Senior Adults,Premium Spender,Rare Customer
2727,33,Female,Belt,Accessories,92,Michigan,Large,Blue,Winter,3.3,No,No,11,PayPal,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
2728,40,Female,Shirt,Clothing,87,Colorado,Large,Charcoal,Winter,3.7,No,No,47,Credit Card,Fortnightly,Mid Adults,Premium Spender,Frequent Customer
2729,26,Female,Skirt,Clothing,28,Florida,Medium,Pink,Winter,4,No,No,17,Debit Card,Weekly,Early Adults,Low Spender,Loyal Customer
2730,31,Female,Gloves,Accessories,71,Montana,Small,Violet,Summer,4.1,No,No,32,Credit Card,Monthly,Early Adults,High Spender,Regular Customer
2731,23,Female,Gloves,Accessories,32,Wisconsin,Medium,Teal,Winter,4.1,No,No,37,Bank Transfer,Annually,Young Adults,Low Spender,Rare Customer
2732,52,Female,Handbag,Accessories,33,Wisconsin,Medium,Red,Summer,2.5,No,No,44,Bank Transfer,Quarterly,Mature Adults,Low Spender,Occasional Customer
2733,21,Female,Socks,Clothing,75,Delaware,Large,Orange,Winter,4.2,No,No,27,Debit Card,Every 3 Months,Young Adults,High Spender,Occasional Customer
2734,31,Female,Backpack,Accessories,83,North Carolina,Medium,Magenta,Summer,4.7,No,No,46,PayPal,Annually,Early Adults,Premium Spender,Rare Customer
2735,63,Female,Jeans,Clothing,93,New York,Extra Large,Yellow,Summer,2.7,No,No,13,Cash,Bi-Weekly,Pre-Senior Adults,Premium Spender,Frequent Customer
2736,46,Female,Skirt,Clothing,29,California,Medium,Yellow,Spring,3,No,No,2,PayPal,Bi-Weekly,Mature Adults,Low Spender,Frequent Customer
2737,44,Female,Hoodie,Clothing,25,Montana,Medium,Pink,Spring,4.8,No,No,45,Credit Card,Annually,Mid Adults,Low Spender,Rare Customer
2738,57,Female,Jewelry,Accessories,76,North Carolina,Small,Indigo,Spring,4.4,No,No,35,Cash,Every 3 Months,Pre-Senior Adults,High Spender,Occasional Customer
2739,50,Female,Sneakers,Footwear,81,Ohio,Medium,Charcoal,Summer,4.3,No,No,39,Venmo,Every 3 Months,Mature Adults,Premium Spender,Occasional Customer
2740,33,Female,Shirt,Clothing,80,Alaska,Extra Large,Blue,Winter,2.5,No,No,39,Credit Card,Every 3 Months,Mid Adults,Premium Spender,Occasional Customer
2741,19,Female,Sunglasses,Accessories,70,Pennsylvania,Medium,Lavender,Summer,4.9,No,No,34,Bank Transfer,Fortnightly,Young Adults,High Spender,Frequent Customer
2742,68,Female,Dress,Clothing,81,Maine,Large,Yellow,Fall,4.9,No,No,41,Venmo,Monthly,Seniors,Premium Spender,Regular Customer
2743,27,Female,Shoes,Footwear,86,Texas,Medium,Black,Spring,3.9,No,No,47,Debit Card,Annually,Early Adults,Premium Spender,Rare Customer
2744,61,Female,Belt,Accessories,94,New Jersey,Small,Beige,Fall,4.1,No,No,17,Venmo,Quarterly,Pre-Senior Adults,Premium Spender,Occasional Customer
2745,38,Female,Shirt,Clothing,66,Wyoming,Medium,Silver,Winter,3.3,No,No,40,Credit Card,Monthly,Mid Adults,High Spender,Regular Customer
2746,28,Female,Boots,Footwear,98,Michigan,Medium,Magenta,Summer,4.1,No,No,44,PayPal,Bi-Weekly,Early Adults,Premium Spender,Frequent Customer
2747,39,Female,Hoodie,Clothing,25,Ohio,Medium,Orange,Fall,3.7,No,No,21,PayPal,Every 3 Months,Mid Adults,Low Spender,Occasional Customer
2748,18,Female,Jeans,Clothing,62,West Virginia,Medium,Teal,Winter,3.1,No,No,21,Credit Card,Every 3 Months,Young Adults,High Spender,Occasional Customer
2749,24,Female,Jacket,Outerwear,98,Virginia,Large,Turquoise,Spring,3,No,No,16,Venmo,Annually,Young Adults,Premium Spender,Rare Customer
2750,64,Female,Jacket,Outerwear,53,Vermont,Medium,Cyan,Spring,3.4,No,No,15,Bank Transfer,Annually,Pre-Senior Adults,Moderate Spender,Rare Customer
2751,51,Female,Sandals,Footwear,66,Alaska,Large,Pink,Spring,2.7,No,No,26,PayPal,Every 3 Months,Mature Adults,High Spender,Occasional Customer
2752,27,Female,Dress,Clothing,52,Minnesota,Small,Indigo,Fall,3.1,No,No,50,Venmo,Monthly,Early Adults,Moderate Spender,Regular Customer
2753,48,Female,Sweater,Clothing,64,Colorado,Small,Peach,Winter,4,No,No,30,Venmo,Bi-Weekly,Mature Adults,High Spender,Frequent Customer
2754,69,Female,Gloves,Accessories,59,Rhode Island,Medium,Beige,Spring,3.6,No,No,48,PayPal,Quarterly,Seniors,Moderate Spender,Occasional Customer
2755,59,Female,Sunglasses,Accessories,61,New Jersey,Large,Gold,Summer,3.6,No,No,21,Venmo,Bi-Weekly,Pre-Senior Adults,High Spender,Frequent Customer
2756,59,Female,Belt,Accessories,97,Nevada,Medium,Indigo,Winter,3.3,No,No,18,Credit Card,Annually,Pre-Senior Adults,Premium Spender,Rare Customer
2757,42,Female,Hat,Accessories,23,Minnesota,Large,Violet,Winter,4.1,No,No,41,PayPal,Monthly,Mid Adults,Low Spender,Regular Customer
2758,39,Female,Hat,Accessories,98,Delaware,Extra Large,Brown,Fall,4.3,No,No,11,Venmo,Monthly,Mid Adults,Premium Spender,Regular Customer
2759,32,Female,Blouse,Clothing,98,Illinois,Medium,Purple,Summer,3.2,No,No,8,Bank Transfer,Bi-Weekly,Early Adults,Premium Spender,Frequent Customer
2760,68,Female,Shoes,Footwear,59,Washington,Medium,Turquoise,Summer,3.9,No,No,42,Cash,Every 3 Months,Seniors,Moderate Spender,Occasional Customer
2761,41,Female,Skirt,Clothing,82,Alaska,Small,Violet,Fall,5,No,No,41,Credit Card,Bi-Weekly,Mid Adults,Premium Spender,Frequent Customer
2762,31,Female,Sneakers,Footwear,82,Michigan,Medium,Purple,Fall,3.4,No,No,3,Credit Card,Every 3 Months,Early Adults,Premium Spender,Occasional Customer
2763,58,Female,T-shirt,Clothing,41,Georgia,Medium,Charcoal,Fall,3.8,No,No,10,Debit Card,Every 3 Months,Pre-Senior Adults,Moderate Spender,Occasional Customer
2764,28,Female,Handbag,Accessories,52,West Virginia,Medium,Green,Fall,2.9,No,No,35,Venmo,Quarterly,Early Adults,Moderate Spender,Occasional Customer
2765,63,Female,Sweater,Clothing,41,Arizona,Extra Large,White,Spring,2.6,No,No,2,Debit Card,Weekly,Pre-Senior Adults,Moderate Spender,Loyal Customer
2766,64,Female,Gloves,Accessories,70,Colorado,Medium,Purple,Summer,4.3,No,No,24,Credit Card,Quarterly,Pre-Senior Adults,High Spender,Occasional Customer
2767,66,Female,Dress,Clothing,91,Tennessee,Medium,Cyan,Winter,2.8,No,No,47,Credit Card,Monthly,Seniors,Premium Spender,Regular Customer
2768,31,Female,Dress,Clothing,95,Iowa,Medium,Green,Spring,4.5,No,No,31,Cash,Monthly,Early Adults,Premium Spender,Regular Customer
2769,55,Female,Blouse,Clothing,25,Kansas,Medium,Beige,Spring,3.8,No,No,28,PayPal,Bi-Weekly,Pre-Senior Adults,Low Spender,Frequent Customer
2770,32,Female,Shirt,Clothing,89,Oklahoma,Large,Lavender,Fall,3,No,No,13,Cash,Weekly,Early Adults,Premium Spender,Loyal Customer
2771,50,Female,Boots,Footwear,44,Nebraska,Small,Blue,Fall,3.3,No,No,22,Bank Transfer,Quarterly,Mature Adults,Moderate Spender,Occasional Customer
2772,58,Female,Jacket,Outerwear,52,Maryland,Small,Beige,Summer,3.1,No,No,12,Bank Transfer,Fortnightly,Pre-Senior Adults,Moderate Spender,Frequent Customer
2773,18,Female,Backpack,Accessories,94,Pennsylvania,Large,Blue,Spring,3.5,No,No,10,Bank Transfer,Every 3 Months,Young Adults,Premium Spender,Occasional Customer
2774,39,Female,Pants,Clothing,98,Arizona,Small,Maroon,Spring,4.6,No,No,45,Bank Transfer,Quarterly,Mid Adults,Premium Spender,Occasional Customer
2775,56,Female,Boots,Footwear,40,Oklahoma,Large,Yellow,Fall,4.1,No,No,42,Credit Card,Quarterly,Pre-Senior Adults,Moderate Spender,Occasional Customer
2776,37,Female,Socks,Clothing,25,Montana,Large,Red,Fall,3.6,No,No,16,Debit Card,Weekly,Mid Adults,Low Spender,Loyal Customer
2777,46,Female,Scarf,Accessories,62,Wyoming,Large,Green,Fall,2.9,No,No,6,Bank Transfer,Annually,Mature Adults,High Spender,Rare Customer
2778,52,Female,Blouse,Clothing,24,Idaho,Medium,Magenta,Fall,4.8,No,No,28,Credit Card,Every 3 Months,Mature Adults,Low Spender,Occasional Customer
2779,70,Female,Belt,Accessories,57,Pennsylvania,Large,Yellow,Spring,3.2,No,No,24,Credit Card,Bi-Weekly,Seniors,Moderate Spender,Frequent Customer
2780,61,Female,Sunglasses,Accessories,66,Montana,Large,Blue,Winter,4.3,No,No,14,Credit Card,Fortnightly,Pre-Senior Adults,High Spender,Frequent Customer
2781,33,Female,Boots,Footwear,70,Ohio,Medium,Charcoal,Winter,4.1,No,No,29,PayPal,Fortnightly,Mid Adults,High Spender,Frequent Customer
2782,65,Female,Sandals,Footwear,39,Mississippi,Medium,Blue,Spring,4.6,No,No,33,PayPal,Weekly,Seniors,Low Spender,Loyal Customer
2783,41,Female,Gloves,Accessories,34,Idaho,Small,Cyan,Spring,3.8,No,No,30,PayPal,Annually,Mid Adults,Low Spender,Rare Customer
2784,19,Female,Skirt,Clothing,38,Virginia,Medium,Silver,Spring,4.5,No,No,26,Credit Card,Quarterly,Young Adults,Low Spender,Occasional Customer
2785,33,Female,Skirt,Clothing,70,Idaho,Medium,Black,Winter,3.1,No,No,12,PayPal,Every 3 Months,Mid Adults,High Spender,Occasional Customer
2786,53,Female,Blouse,Clothing,80,Louisiana,Small,Green,Summer,2.9,No,No,13,Bank Transfer,Monthly,Mature Adults,Premium Spender,Regular Customer
2787,54,Female,Handbag,Accessories,51,Colorado,Medium,Violet,Spring,3.8,No,No,41,Debit Card,Every 3 Months,Mature Adults,Moderate Spender,Occasional Customer
2788,36,Female,Boots,Footwear,79,West Virginia,Extra Large,Pink,Spring,4.1,No,No,4,Venmo,Fortnightly,Mid Adults,High Spender,Frequent Customer
2789,56,Female,Boots,Footwear,92,Rhode Island,Medium,Olive,Summer,3.1,No,No,2,Credit Card,Annually,Pre-Senior Adults,Premium Spender,Rare Customer
2790,28,Female,Sweater,Clothing,85,North Carolina,Large,Orange,Fall,5,No,No,28,Credit Card,Bi-Weekly,Early Adults,Premium Spender,Frequent Customer
2791,34,Female,Socks,Clothing,63,Maine,Medium,Black,Spring,4.5,No,No,24,Debit Card,Annually,Mid Adults,High Spender,Rare Customer
2792,43,Female,Gloves,Accessories,60,Iowa,Medium,Yellow,Fall,2.8,No,No,14,Venmo,Fortnightly,Mid Adults,High Spender,Frequent Customer
2793,54,Female,Shorts,Clothing,44,Kentucky,Large,Violet,Winter,3.2,No,No,11,Credit Card,Weekly,Mature Adults,Moderate Spender,Loyal Customer
2794,37,Female,Boots,Footwear,57,Massachusetts,Medium,Silver,Spring,3.1,No,No,27,Debit Card,Bi-Weekly,Mid Adults,Moderate Spender,Frequent Customer
2795,33,Female,Jacket,Outerwear,24,New York,Medium,Gold,Fall,3.3,No,No,7,Cash,Fortnightly,Mid Adults,Low Spender,Frequent Customer
2796,33,Female,Scarf,Accessories,35,Nebraska,Medium,Magenta,Winter,3.4,No,No,49,PayPal,Annually,Mid Adults,Low Spender,Rare Customer
2797,55,Female,Jacket,Outerwear,73,Oklahoma,Medium,Red,Winter,3.8,No,No,21,Cash,Annually,Pre-Senior Adults,High Spender,Rare Customer
2798,63,Female,Jewelry,Accessories,42,Oklahoma,Medium,Green,Winter,3.5,No,No,10,Venmo,Every 3 Months,Pre-Senior Adults,Moderate Spender,Occasional Customer
2799,52,Female,Hoodie,Clothing,20,Rhode Island,Extra Large,Red,Winter,4.8,No,No,37,PayPal,Weekly,Mature Adults,Low Spender,Loyal Customer
2800,23,Female,T-shirt,Clothing,89,Maine,Large,Pink,Spring,3.9,No,No,9,Bank Transfer,Every 3 Months,Young Adults,Premium Spender,Occasional Customer
2801,70,Female,Shirt,Clothing,76,Arkansas,Large,Violet,Fall,3.4,No,No,14,Cash,Bi-Weekly,Seniors,High Spender,Frequent Customer
2802,64,Female,Shirt,Clothing,56,New Mexico,Medium,Indigo,Winter,2.6,No,No,30,PayPal,Annually,Pre-Senior Adults,Moderate Spender,Rare Customer
2803,22,Female,Coat,Outerwear,100,Hawaii,Large,Red,Fall,3.1,No,No,42,Credit Card,Fortnightly,Young Adults,Premium Spender,Frequent Customer
2804,46,Female,T-shirt,Clothing,44,Idaho,Medium,Violet,Winter,3.3,No,No,31,Bank Transfer,Monthly,Mature Adults,Moderate Spender,Regular Customer
2805,65,Female,Hoodie,Clothing,76,South Carolina,Medium,Cyan,Spring,2.8,No,No,48,Bank Transfer,Every 3 Months,Seniors,High Spender,Occasional Customer
2806,18,Female,Sunglasses,Accessories,97,Nevada,Small,Black,Fall,4.3,No,No,48,Cash,Quarterly,Young Adults,Premium Spender,Occasional Customer
2807,45,Female,Blouse,Clothing,39,South Carolina,Large,Purple,Spring,2.7,No,No,50,Credit Card,Annually,Mature Adults,Low Spender,Rare Customer
2808,56,Female,Hoodie,Clothing,100,Maryland,Medium,Charcoal,Spring,4.4,No,No,10,Debit Card,Fortnightly,Pre-Senior Adults,Premium Spender,Frequent Customer
2809,49,Female,Skirt,Clothing,62,Tennessee,Medium,Beige,Spring,3.9,No,No,45,PayPal,Every 3 Months,Mature Adults,High Spender,Occasional Customer
2810,66,Female,Shorts,Clothing,98,Arkansas,Extra Large,Teal,Summer,3,No,No,27,Debit Card,Quarterly,Seniors,Premium Spender,Occasional Customer
2811,27,Female,Jeans,Clothing,31,Arizona,Medium,Purple,Summer,4,No,No,10,Debit Card,Fortnightly,Early Adults,Low Spender,Frequent Customer
2812,69,Female,Jacket,Outerwear,89,Ohio,Medium,Blue,Fall,3.7,No,No,19,Credit Card,Quarterly,Seniors,Premium Spender,Occasional Customer
2813,66,Female,Hoodie,Clothing,91,North Dakota,Extra Large,Magenta,Fall,3.8,No,No,1,Credit Card,Every 3 Months,Seniors,Premium Spender,Occasional Customer
2814,45,Female,Shirt,Clothing,50,Vermont,Small,Maroon,Summer,3.3,No,No,39,Debit Card,Quarterly,Mature Adults,Moderate Spender,Occasional Customer
2815,31,Female,T-shirt,Clothing,32,Minnesota,Large,Gold,Winter,3.6,No,No,14,Bank Transfer,Monthly,Early Adults,Low Spender,Regular Customer
2816,33,Female,Blouse,Clothing,67,Idaho,Large,Black,Fall,3.9,No,No,40,Venmo,Every 3 Months,Mid Adults,High Spender,Occasional Customer
2817,43,Female,Skirt,Clothing,28,Maryland,Medium,Black,Spring,3.5,No,No,45,Venmo,Weekly,Mid Adults,Low Spender,Loyal Customer
2818,25,Female,Backpack,Accessories,65,South Carolina,Extra Large,Yellow,Winter,3.4,No,No,6,Venmo,Weekly,Early Adults,High Spender,Loyal Customer
2819,46,Female,Shorts,Clothing,73,California,Medium,Turquoise,Fall,4.7,No,No,12,Debit Card,Annually,Mature Adults,High Spender,Rare Customer
2820,67,Female,Shirt,Clothing,27,Georgia,Large,Lavender,Spring,3,No,No,19,Cash,Monthly,Seniors,Low Spender,Regular Customer
2821,26,Female,Backpack,Accessories,89,Vermont,Large,Yellow,Summer,3.9,No,No,5,Cash,Bi-Weekly,Early Adults,Premium Spender,Frequent Customer
2822,35,Female,Shoes,Footwear,72,Georgia,Large,Olive,Summer,4.5,No,No,37,Venmo,Monthly,Mid Adults,High Spender,Regular Customer
2823,61,Female,Skirt,Clothing,37,New Jersey,Small,Brown,Fall,4.1,No,No,33,PayPal,Quarterly,Pre-Senior Adults,Low Spender,Occasional Customer
2824,26,Female,Dress,Clothing,63,Utah,Medium,Olive,Summer,4.5,No,No,47,Debit Card,Bi-Weekly,Early Adults,High Spender,Frequent Customer
2825,39,Female,Hat,Accessories,90,Utah,Medium,Purple,Fall,4,No,No,49,Debit Card,Quarterly,Mid Adults,Premium Spender,Occasional Customer
2826,69,Female,Handbag,Accessories,62,North Carolina,Medium,Yellow,Winter,4.3,No,No,28,Bank Transfer,Annually,Seniors,High Spender,Rare Customer
2827,32,Female,Handbag,Accessories,43,Florida,Large,Brown,Fall,3.6,No,No,23,Venmo,Annually,Early Adults,Moderate Spender,Rare Customer
2828,20,Female,Blouse,Clothing,96,Wisconsin,Medium,Magenta,Fall,3.1,No,No,11,Bank Transfer,Bi-Weekly,Young Adults,Premium Spender,Frequent Customer
2829,25,Female,Scarf,Accessories,83,Tennessee,Large,Lavender,Fall,2.6,No,No,33,PayPal,Quarterly,Early Adults,Premium Spender,Occasional Customer
2830,56,Female,Jewelry,Accessories,67,Arizona,Extra Large,Teal,Fall,3.4,No,No,47,Cash,Weekly,Pre-Senior Adults,High Spender,Loyal Customer
2831,63,Female,Skirt,Clothing,90,Oregon,Large,Cyan,Spring,2.9,No,No,13,Venmo,Every 3 Months,Pre-Senior Adults,Premium Spender,Occasional Customer
2832,34,Female,Hoodie,Clothing,53,Virginia,Large,Pink,Winter,5,No,No,4,Credit Card,Weekly,Mid Adults,Moderate Spender,Loyal Customer
2833,29,Female,Scarf,Accessories,37,Maryland,Medium,Magenta,Summer,4.6,No,No,40,PayPal,Quarterly,Early Adults,Low Spender,Occasional Customer
2834,43,Female,Jeans,Clothing,56,Arkansas,Medium,Teal,Fall,3.3,No,No,19,Cash,Monthly,Mid Adults,Moderate Spender,Regular Customer
2835,39,Female,Jacket,Outerwear,43,Texas,Medium,Indigo,Fall,2.9,No,No,17,Credit Card,Weekly,Mid Adults,Moderate Spender,Loyal Customer
2836,33,Female,T-shirt,Clothing,84,Vermont,Small,Pink,Winter,4.9,No,No,7,Venmo,Annually,Mid Adults,Premium Spender,Rare Customer
2837,51,Female,Pants,Clothing,50,Wyoming,Medium,Charcoal,Winter,5,No,No,21,Cash,Bi-Weekly,Mature Adults,Moderate Spender,Frequent Customer
2838,65,Female,Shoes,Footwear,88,Alabama,Medium,Brown,Summer,4.5,No,No,44,PayPal,Weekly,Seniors,Premium Spender,Loyal Customer
2839,51,Female,Jacket,Outerwear,50,Maine,Medium,Blue,Fall,3.7,No,No,2,Bank Transfer,Weekly,Mature Adults,Moderate Spender,Loyal Customer
2840,70,Female,Scarf,Accessories,80,South Dakota,Large,Teal,Summer,2.8,No,No,30,Bank Transfer,Monthly,Seniors,Premium Spender,Regular Customer
2841,40,Female,T-shirt,Clothing,47,West Virginia,Large,Pink,Spring,3.5,No,No,41,Cash,Annually,Mid Adults,Moderate Spender,Rare Customer
2842,19,Female,Dress,Clothing,33,Ohio,Extra Large,Magenta,Winter,3,No,No,31,Cash,Weekly,Young Adults,Low Spender,Loyal Customer
2843,28,Female,Coat,Outerwear,100,Arizona,Large,Green,Fall,4.3,No,No,48,Debit Card,Quarterly,Early Adults,Premium Spender,Occasional Customer
2844,51,Female,Sweater,Clothing,26,Ohio,Medium,White,Summer,3.6,No,No,41,Venmo,Weekly,Mature Adults,Low Spender,Loyal Customer
2845,32,Female,Hat,Accessories,79,New Mexico,Medium,Indigo,Summer,4.4,No,No,42,Venmo,Annually,Early Adults,High Spender,Rare Customer
2846,26,Female,Backpack,Accessories,77,South Dakota,Large,Lavender,Summer,4.1,No,No,39,Debit Card,Every 3 Months,Early Adults,High Spender,Occasional Customer
2847,50,Female,Socks,Clothing,36,Oklahoma,Extra Large,Black,Fall,2.8,No,No,15,PayPal,Bi-Weekly,Mature Adults,Low Spender,Frequent Customer
2848,68,Female,Jewelry,Accessories,21,Connecticut,Large,Charcoal,Winter,2.8,No,No,3,PayPal,Every 3 Months,Seniors,Low Spender,Occasional Customer
2849,33,Female,Boots,Footwear,72,Wisconsin,Large,Gray,Fall,4.9,No,No,28,Bank Transfer,Quarterly,Mid Adults,High Spender,Occasional Customer
2850,56,Female,Coat,Outerwear,25,New Hampshire,Medium,Gold,Spring,4.1,No,No,27,PayPal,Bi-Weekly,Pre-Senior Adults,Low Spender,Frequent Customer
2851,57,Female,Sweater,Clothing,79,Nebraska,Medium,Silver,Spring,3,No,No,36,Debit Card,Annually,Pre-Senior Adults,High Spender,Rare Customer
2852,58,Female,Blouse,Clothing,73,Nevada,Large,Teal,Summer,3,No,No,42,Debit Card,Monthly,Pre-Senior Adults,High Spender,Regular Customer
2853,40,Female,Belt,Accessories,71,New York,Medium,Magenta,Spring,3,No,No,30,Venmo,Weekly,Mid Adults,High Spender,Loyal Customer
2854,37,Female,Hat,Accessories,48,Pennsylvania,Medium,Magenta,Winter,3.2,No,No,9,PayPal,Weekly,Mid Adults,Moderate Spender,Loyal Customer
2855,36,Female,Sandals,Footwear,28,Delaware,Medium,Beige,Fall,2.7,No,No,25,Venmo,Monthly,Mid Adults,Low Spender,Regular Customer
2856,29,Female,Boots,Footwear,95,Mississippi,Small,Maroon,Winter,3.8,No,No,33,PayPal,Quarterly,Early Adults,Premium Spender,Occasional Customer
2857,65,Female,Jacket,Outerwear,48,Iowa,Medium,Indigo,Winter,3.5,No,No,31,Credit Card,Monthly,Seniors,Moderate Spender,Regular Customer
2858,44,Female,Dress,Clothing,93,Utah,Small,Maroon,Spring,3.8,No,No,35,Debit Card,Monthly,Mid Adults,Premium Spender,Regular Customer
2859,34,Female,Jeans,Clothing,87,Maryland,Large,Teal,Summer,3.8,No,No,46,Bank Transfer,Monthly,Mid Adults,Premium Spender,Regular Customer
2860,31,Female,Shorts,Clothing,32,Utah,Large,Yellow,Fall,3.4,No,No,29,Bank Transfer,Annually,Early Adults,Low Spender,Rare Customer
2861,28,Female,Shirt,Clothing,38,Rhode Island,Medium,Gold,Spring,2.9,No,No,49,Bank Transfer,Weekly,Early Adults,Low Spender,Loyal Customer
2862,66,Female,Coat,Outerwear,54,Maryland,Medium,Teal,Fall,3.4,No,No,27,Credit Card,Monthly,Seniors,Moderate Spender,Regular Customer
2863,68,Female,Coat,Outerwear,75,Hawaii,Small,Violet,Summer,4.7,No,No,5,Bank Transfer,Every 3 Months,Seniors,High Spender,Occasional Customer
2864,37,Female,T-shirt,Clothing,56,Connecticut,Medium,Yellow,Fall,3.9,No,No,18,Venmo,Monthly,Mid Adults,Moderate Spender,Regular Customer
2865,58,Female,Sweater,Clothing,43,Illinois,Small,Maroon,Fall,3.6,No,No,31,Venmo,Weekly,Pre-Senior Adults,Moderate Spender,Loyal Customer
2866,28,Female,Skirt,Clothing,97,California,Medium,Silver,Fall,3.7,No,No,27,Cash,Fortnightly,Early Adults,Premium Spender,Frequent Customer
2867,54,Female,Blouse,Clothing,75,Connecticut,Small,Violet,Summer,3.1,No,No,19,Cash,Annually,Mature Adults,High Spender,Rare Customer
2868,21,Female,Sneakers,Footwear,55,Colorado,Large,White,Summer,4.9,No,No,33,Cash,Fortnightly,Young Adults,Moderate Spender,Frequent Customer
2869,45,Female,Backpack,Accessories,49,Colorado,Medium,Black,Winter,2.6,No,No,42,PayPal,Every 3 Months,Mature Adults,Moderate Spender,Occasional Customer
2870,57,Female,Socks,Clothing,58,Georgia,Medium,White,Summer,4.2,No,No,16,Bank Transfer,Weekly,Pre-Senior Adults,Moderate Spender,Loyal Customer
2871,47,Female,Jewelry,Accessories,34,North Dakota,Medium,Blue,Winter,4.8,No,No,49,Debit Card,Every 3 Months,Mature Adults,Low Spender,Occasional Customer
2872,46,Female,Shorts,Clothing,43,Idaho,Small,Black,Summer,2.7,No,No,40,Venmo,Bi-Weekly,Mature Adults,Moderate Spender,Frequent Customer
2873,63,Female,Jewelry,Accessories,48,Connecticut,Large,Olive,Fall,2.6,No,No,5,Cash,Annually,Pre-Senior Adults,Moderate Spender,Rare Customer
2874,44,Female,Sweater,Clothing,40,Montana,Medium,Teal,Spring,2.6,No,No,8,Bank Transfer,Monthly,Mid Adults,Moderate Spender,Regular Customer
2875,36,Female,Shirt,Clothing,29,Colorado,Large,Silver,Summer,3.1,No,No,2,Debit Card,Annually,Mid Adults,Low Spender,Rare Customer
2876,24,Female,Pants,Clothing,81,Kentucky,Medium,Pink,Fall,2.6,No,No,14,Debit Card,Weekly,Young Adults,Premium Spender,Loyal Customer
2877,65,Female,Hoodie,Clothing,84,New Mexico,Medium,Charcoal,Spring,3.4,No,No,5,Bank Transfer,Fortnightly,Seniors,Premium Spender,Frequent Customer
2878,32,Female,Socks,Clothing,46,New Jersey,Medium,Silver,Summer,3.6,No,No,34,Venmo,Monthly,Early Adults,Moderate Spender,Regular Customer
2879,63,Female,Dress,Clothing,86,California,Large,Turquoise,Summer,4.3,No,No,13,Bank Transfer,Annually,Pre-Senior Adults,Premium Spender,Rare Customer
2880,62,Female,Blouse,Clothing,57,North Dakota,Extra Large,Turquoise,Winter,4.9,No,No,31,Venmo,Annually,Pre-Senior Adults,Moderate Spender,Rare Customer
2881,19,Female,Skirt,Clothing,61,Florida,Large,Beige,Winter,4.8,No,No,43,PayPal,Quarterly,Young Adults,High Spender,Occasional Customer
2882,38,Female,Backpack,Accessories,90,Texas,Medium,Cyan,Winter,4.2,No,No,6,Bank Transfer,Annually,Mid Adults,Premium Spender,Rare Customer
2883,59,Female,Blouse,Clothing,51,Oklahoma,Large,Gold,Winter,2.6,No,No,23,Credit Card,Bi-Weekly,Pre-Senior Adults,Moderate Spender,Frequent Customer
2884,22,Female,Socks,Clothing,48,Rhode Island,Extra Large,Silver,Spring,3.2,No,No,10,PayPal,Weekly,Young Adults,Moderate Spender,Loyal Customer
2885,55,Female,Boots,Footwear,50,Arkansas,Medium,Purple,Summer,3.4,No,No,47,Credit Card,Every 3 Months,Pre-Senior Adults,Moderate Spender,Occasional Customer
2886,29,Female,Backpack,Accessories,82,Nevada,Medium,Yellow,Summer,3.5,No,No,14,Credit Card,Bi-Weekly,Early Adults,Premium Spender,Frequent Customer
2887,42,Female,Hat,Accessories,33,Utah,Large,Blue,Spring,4.2,No,No,29,PayPal,Weekly,Mid Adults,Low Spender,Loyal Customer
2888,23,Female,Sandals,Footwear,28,Kentucky,Large,Blue,Winter,2.8,No,No,12,Cash,Bi-Weekly,Young Adults,Low Spender,Frequent Customer
